short_code,schematic_type,type,sub_type,hydrologic_region_id,network_version_id,is_active,connectivity_status,has_gis,from_node,to_node
C_BRR073,arc,CH,ST,1,12,True,connected,True,,
D_BRR072_CYN009,arc,D,HIS,1,12,True,connected,True,,
D_SAC075_22_NA,arc,D,,1,12,True,connected,True,,
D_SAC081_21_NA,arc,D,,1,12,True,connected,True,,
D_SAC109_19_SA,arc,D,,1,12,True,connected,True,,
D_SAC122_19_SA,arc,D,,1,12,True,connected,True,,
D_SAC129_08S_NA2,arc,D,,1,12,True,connected,True,,
D_SAC136_18_NA,arc,D,,1,12,True,connected,True,,
D_SAC146_08S_NA1,arc,D,,1,12,True,connected,True,,
D_SAC185_09_NA,arc,D,,1,12,True,connected,True,,
D_SAC185_08N_NA,arc,D,,1,12,True,connected,True,,
D_SAC273_03_NA,arc,D,,1,12,True,connected,True,,
D_SAC281_02_NA,arc,D,,1,12,True,connected,True,,
D_SBP012_DWRPS1,arc,D,,1,12,True,connected,True,,
D_SBP021_DWRPS2,arc,D,,1,12,True,connected,True,,
D_WTPFBN_26N_NU3,arc,D,,1,12,True,connected,True,,
D_WTPSRW_26N_NU1,arc,D,,1,12,True,connected,True,,
D_SAC074_WTPDWP,arc,D,PRP,1,12,True,connected,True,,
D_WTPDWP_20_NU1,arc,D,PRP,1,12,True,connected,True,,
D_SAC294_WTPBLV,arc,D,,1,12,True,connected,True,,
C_CGT006,arc,CH,NS,1,12,True,connected,True,,
D_CGT005_14_NA,arc,D,,1,12,True,connected,True,,
C_NBLDB,arc,CH,ST,1,12,True,connected,True,,
C_ABN014,arc,CH,ST,1,12,True,connected,True,,
C_MFY045,arc,CH,ST,1,12,True,connected,True,,
C_MFY046,arc,CH,ST,1,12,True,connected,True,,
C_JKSMD,arc,CH,ST,1,12,True,connected,True,,
C_CCS009,arc,CH,ST,1,12,True,connected,True,,
C_SFY040,arc,CH,ST,1,12,True,connected,True,,
C_CCS010,arc,CH,ST,1,12,True,connected,True,,
C_BOWMN,arc,CH,ST,1,12,True,connected,True,,
C_BSC000,arc,CH,CL,1,12,True,connected,True,,
D_CCS010_BSC000,arc,D,,1,12,True,connected,True,,
C_BSC010,arc,CH,CL,1,12,True,connected,True,,
C_BSC011,arc,CH,CL,1,12,True,connected,True,,
C_FDC011,arc,CH,ST,1,12,True,connected,True,,
C_SFY044,arc,CH,ST,1,12,True,connected,True,,
C_FRDYC,arc,CH,ST,1,12,True,connected,True,,
C_SYC001,arc,CH,CL,1,12,True,connected,True,,
I_FRDYC,arc,IN,IM,1,12,True,connected,True,,
I_BOWMN,arc,IN,IM,1,12,True,connected,True,,
I_JKSMD,arc,IN,IM,1,12,True,connected,True,,
D_MFY045_MBT005,arc,D,CL,1,12,True,connected,True,,
C_MBT005,arc,CH,CL,1,12,True,connected,True,,
C_SPLDG,arc,CH,ST,1,12,True,connected,True,,
C_SFY041,arc,CH,ST,1,12,True,connected,True,,
D_SPLDG_SYC000,arc,D,,1,12,True,connected,True,,
D_SPLDG_DRM000,arc,D,CL,1,12,True,connected,True,,
D_SYC000_SFY041,arc,D,,1,12,True,connected,True,,
D_CSD014_NIDD1,arc,D,CL,1,12,True,connected,True,,
D_DES006_NIDD1,arc,D,CL,1,12,True,connected,True,,
C_DES006,arc,CH,CL,1,12,True,connected,True,,
D_DES006_GRSVL,arc,D,,1,12,True,connected,True,,
D_CSD014_GRSVL,arc,D,,1,12,True,connected,True,,
C_WLF017,arc,CH,ST,1,12,True,connected,True,,
R_GRSVL_WLF017,arc,RT,,1,12,True,connected,True,,
R_NIDD1_DER011,arc,RT,,1,12,True,connected,True,,
R_NIDD2_DER002,arc,RT,,1,12,True,connected,True,,
D_NWT013_NIDD2,arc,D,CL,1,12,True,connected,True,,
D_NWT013_WLDWD,arc,D,,1,12,True,connected,True,,
R_WLDWD_DER004,arc,RT,,1,12,True,connected,True,,
I_SCOTF,arc,IN,LI,1,12,True,connected,True,,
R_LKPNE_BRR031,arc,RT,,1,12,True,connected,True,,
C_DHC021,arc,CH,ST,1,12,True,connected,True,,
C_DHC001,arc,CH,CL,1,12,True,connected,True,,
C_BSC009,arc,CH,CL,1,12,True,connected,True,,
I_BSC009,arc,IN,IM,1,12,True,connected,True,,
I_DER004,arc,IN,LI,1,12,True,connected,True,,
C_MFA024,arc,CH,ST,1,12,True,connected,True,,
C_MFA025,arc,CH,ST,1,12,True,connected,True,,
C_MFA026,arc,CH,ST,1,12,True,connected,True,,
C_MFA035,arc,CH,ST,1,12,True,connected,True,,
C_MFA036,arc,CH,ST,1,12,True,connected,True,,
C_MFA037,arc,CH,ST,1,12,True,connected,True,,
C_MFA038,arc,CH,ST,1,12,True,connected,True,,
C_MFA040,arc,CH,ST,1,12,True,connected,True,,
C_MFA047,arc,CH,ST,1,12,True,connected,True,,
C_FRMDW,arc,CH,ST,1,12,True,connected,True,,
C_DCC008,arc,CH,ST,1,12,True,connected,True,,
C_DCC009,arc,CH,ST,1,12,True,connected,True,,
C_DCC010,arc,CH,ST,1,12,True,connected,True,,
D_DCC009_FRMDW,arc,D,NS,1,12,True,connected,True,,
D_FRMDW_FMT002,arc,D,,1,12,True,connected,True,,
C_GRL010,arc,CH,ST,1,12,True,connected,True,,
C_LCY012,arc,CH,ST,1,12,True,connected,True,,
C_PLC006,arc,CH,ST,1,12,True,connected,True,,
D_MFA036_RLT007,arc,D,,1,12,True,connected,True,,
C_MFT004,arc,CH,CL,1,12,True,connected,True,,
C_RUB001,arc,CH,ST,1,12,True,connected,True,,
C_RUB002,arc,CH,ST,1,12,True,connected,True,,
C_RUB004,arc,CH,ST,1,12,True,connected,True,,
C_RUB005,arc,CH,ST,1,12,True,connected,True,,
C_RUB023,arc,CH,ST,1,12,True,connected,True,,
C_RUB031,arc,CH,ST,1,12,True,connected,True,,
C_HHOLE,arc,CH,ST,1,12,True,connected,True,,
C_NLC002,arc,CH,ST,1,12,True,connected,True,,
C_NLC003,arc,CH,ST,1,12,True,connected,True,,
D_HHOLE_MFT003,arc,D,CL,1,12,True,connected,True,,
C_MFT000,arc,CH,CL,1,12,True,connected,True,,
C_SLC002,arc,CH,ST,1,12,True,connected,True,,
C_MFT003,arc,CH,CL,1,12,True,connected,True,,
C_SLC003,arc,CH,ST,1,12,True,connected,True,,
D_SLC003_MFT003,arc,D,,1,12,True,connected,True,,
C_FMT002,arc,CH,CL,1,12,True,connected,True,,
C_RUB032,arc,CH,ST,1,12,True,connected,True,,
C_RUB041,arc,CH,ST,1,12,True,connected,True,,
C_RUB044,arc,CH,ST,1,12,True,connected,True,,
C_RUB047,arc,CH,ST,1,12,True,connected,True,,
C_RUB048,arc,CH,ST,1,12,True,connected,True,,
C_LRB003,arc,CH,ST,1,12,True,connected,True,,
C_LRB004,arc,CH,ST,1,12,True,connected,True,,
C_LRB005,arc,CH,ST,1,12,True,connected,True,,
D_RUB048_RRT000,arc,D,CL,1,12,True,connected,True,,
C_RRT000,arc,CH,CL,1,12,True,connected,True,,
D_LRB004_BLT000,arc,D,,1,12,True,connected,True,,
C_GRL001,arc,CH,ST,1,12,True,connected,True,,
I_LBEAR,arc,IN,LI,2,12,True,connected,True,,
I_SLTSP,arc,IN,LI,2,12,True,connected,True,,
I_BCM003,arc,IN,LI,2,12,True,connected,True,,
I_MFM008,arc,IN,LI,2,12,True,connected,True,,
I_SFM005,arc,IN,LI,2,12,True,connected,True,,
C_TGR000,arc,CH,CL,2,12,True,connected,True,,
C_NFC019,arc,CH,ST,2,12,True,connected,True,,
C_CMP001,arc,CH,ST,2,12,True,connected,True,,
C_CMP005,arc,CH,ST,2,12,True,connected,True,,
C_JNKSN,arc,CH,ST,2,12,True,connected,True,,
C_CMP014,arc,CH,ST,2,12,True,connected,True,,
D_CMP014_JNKSN,arc,D,,2,12,True,connected,True,,
D_CMC002_EIDA1,arc,D,,1,12,True,connected,True,,
D_CMC002_ELDID,arc,D,,2,12,True,connected,True,,
D_JNKSN_CMC002,arc,D,,2,12,True,connected,True,,
I_CMP014,arc,IN,LI,1,12,True,connected,True,,
I_JNKSN,arc,IN,LI,1,12,True,connected,True,,
I_CMP001,arc,IN,LI,1,12,True,connected,True,,
C_SFR004,arc,CH,ST,1,12,True,connected,True,,
C_SFR005,arc,CH,ST,1,12,True,connected,True,,
C_LOONL,arc,CH,ST,1,12,True,connected,True,,
C_BLT000,arc,CH,CL,1,12,True,connected,True,,
C_LLT000,arc,CH,CL,1,12,True,connected,True,,
D_LOONL_LLT000,arc,D,NS,1,12,True,connected,True,,
D_SFR006_RPT004,arc,D,CL,1,12,True,connected,True,,
D_GRL001_SFR006,arc,D,CL,1,12,True,connected,True,,
C_SFR006,arc,CH,ST,1,12,True,connected,True,,
C_RPT004,arc,CH,ST,1,12,True,connected,True,,
C_SLV014,arc,CH,ST,1,12,True,connected,True,,
C_BCT000,arc,CH,CL,1,12,True,connected,True,,
D_SLV006_CMN005,arc,D,CL,1,12,True,connected,True,,
D_SLV015_JBT004,arc,D,CL,1,12,True,connected,True,,
D_ICEHS_IHT002,arc,D,CL,1,12,True,connected,True,,
C_IHT002,arc,CH,ST,1,12,True,connected,True,,
C_SFS013,arc,CH,ST,1,12,True,connected,True,,
C_SLV017,arc,CH,ST,1,12,True,connected,True,,
C_SLV015,arc,CH,ST,1,12,True,connected,True,,
C_SLV016,arc,CH,ST,1,12,True,connected,True,,
C_UNVLY,arc,CH,ST,1,12,True,connected,True,,
D_UNVLY_UVT001,arc,D,,1,12,True,connected,True,,
C_UVT001,arc,CH,ST,1,12,True,connected,True,,
C_ICEHS,arc,CH,ST,1,12,True,connected,True,,
C_SLV005,arc,CH,ST,1,12,True,connected,True,,
C_JBT004,arc,CH,ST,1,12,True,connected,True,,
C_SLV007,arc,CH,ST,1,12,True,connected,True,,
C_SLV006,arc,CH,ST,1,12,True,connected,True,,
C_SFA040,arc,CH,ST,1,12,True,connected,True,,
C_SFA048,arc,CH,ST,1,12,True,connected,True,,
C_SFA046,arc,CH,ST,1,12,True,connected,True,,
D_ALD002_ACP001,arc,D,CL,1,12,True,connected,True,,
C_ELC001,arc,CH,CL,1,12,True,connected,True,,
D_EDC021_EDP003,arc,D,CL,1,12,True,connected,True,,
C_SLF010,arc,CH,ST,1,12,True,connected,True,,
D_SFA040_WRT005,arc,D,CL,1,12,True,connected,True,,
C_SFA032,arc,CH,ST,1,12,True,connected,True,,
C_WRT005,arc,CH,ST,1,12,True,connected,True,,
C_CMN005,arc,CH,CL,1,12,True,connected,True,,
C_CMN006,arc,CH,ST,1,12,True,connected,True,,
C_SFA035,arc,CH,ST,1,12,True,connected,True,,
C_RKC001,arc,CH,ST,1,12,True,connected,True,,
C_SFA045,arc,CH,ST,1,12,True,connected,True,,
C_CPC008,arc,CH,ST,1,12,True,connected,True,,
C_CAPLSa,arc,CH,ST,1,12,True,connected,True,,
C_CPC010,arc,CH,ST,1,12,True,connected,True,,
C_SLF015,arc,CH,ST,1,12,True,connected,True,,
C_SILVR,arc,CH,ST,1,12,True,connected,True,,
C_SFA059,arc,CH,ST,1,12,True,connected,True,,
C_CPL001,arc,CH,ST,1,12,True,connected,True,,
C_CPC009,arc,CH,ST,1,12,True,connected,True,,
C_CAPLSb,arc,CH,,1,12,True,connected,True,,
C_SFA068,arc,CH,ST,1,12,True,connected,True,,
R_ELIMP_ELC001,arc,RT,CL,1,12,True,connected,True,,
C_SFA065,arc,CH,ST,1,12,True,connected,True,,
C_SFA063,arc,CH,ST,1,12,True,connected,True,,
D_SFA066_EDC000,arc,D,CL,1,12,True,connected,True,,
C_EDC000,arc,CH,CL,1,12,True,connected,True,,
C_ALD001,arc,CH,ST,1,12,True,connected,True,,
C_ALD002,arc,CH,ST,1,12,True,connected,True,,
C_ACP001,arc,CH,CL,1,12,True,connected,True,,
C_SFA066,arc,CH,ST,1,12,True,connected,True,,
C_EDC004,arc,CH,CL,1,12,True,connected,True,,
SP_EDC007_SFA059,arc,SP,,1,12,True,connected,True,,
C_PLM001,arc,CH,ST,1,12,True,connected,True,,
C_EDC007,arc,CH,CL,1,12,True,connected,True,,
D_EDC021_WTPELD,arc,D,CL,1,12,True,connected,True,,
C_EDP003,arc,CH,ST,1,12,True,connected,True,,
D_WTPELD_EIDA1,arc,D,,1,12,True,connected,True,,
C_PLC009,arc,CH,ST,1,12,True,connected,True,,
C_PLC007,arc,CH,ST,1,12,True,connected,True,,
C_STMMD,arc,CH,ST,1,12,True,connected,True,,
D_PLC007_WTPWAL,arc,D,,1,12,True,connected,True,,
D_WTPWAL_GDPUD,arc,D,,1,12,True,connected,True,,
C_RLT007,arc,CH,ST,1,12,True,connected,True,,
I_RKC001,arc,IN,LI,1,12,True,connected,True,,
I_SFA040,arc,IN,LI,1,12,True,connected,True,,
I_PLM001,arc,IN,LI,1,12,True,connected,True,,
I_ALD001,arc,IN,LI,1,12,True,connected,True,,
I_SFA068,arc,IN,LI,1,12,True,connected,True,,
I_ICEHS,arc,IN,LI,1,12,True,connected,True,,
I_UNVLY,arc,IN,LI,1,12,True,connected,True,,
I_SILVR,arc,IN,LI,1,12,True,connected,True,,
I_CAPLS,arc,IN,LI,1,12,True,connected,True,,
I_RUB047,arc,IN,LI,1,12,True,connected,True,,
I_RUB023,arc,IN,LI,1,12,True,connected,True,,
I_LOONL,arc,IN,LI,1,12,True,connected,True,,
I_LRB004,arc,IN,LI,1,12,True,connected,True,,
I_HHOLE,arc,IN,LI,1,12,True,connected,True,,
I_FRMDW,arc,IN,LI,1,12,True,connected,True,,
I_DCC010,arc,IN,LI,1,12,True,connected,True,,
I_MFA025,arc,IN,LI,1,12,True,connected,True,,
I_RUB002,arc,IN,LI,1,12,True,connected,True,,
I_PLC006,arc,IN,LI,1,12,True,connected,True,,
I_PLC009,arc,IN,LI,1,12,True,connected,True,,
I_SFD003,arc,IN,LI,1,12,True,connected,True,,
I_SFR006,arc,IN,LI,1,12,True,connected,True,,
C_MFT011,arc,CH,CL,1,12,True,connected,True,,
D_NLC003_MFT000,arc,D,,1,12,True,connected,True,,
C_MOK082,arc,CH,ST,2,12,True,connected,True,,
C_NFM006,arc,CH,ST,2,12,True,connected,True,,
C_NFM007,arc,CH,ST,2,12,True,connected,True,,
C_NFM009,arc,CH,ST,2,12,True,connected,True,,
C_NFM010,arc,CH,ST,2,12,True,connected,True,,
C_NFM011,arc,CH,ST,2,12,True,connected,True,,
C_NFM012,arc,CH,ST,2,12,True,connected,True,,
C_NFM024,arc,CH,ST,2,12,True,connected,True,,
C_NFM029,arc,CH,ST,2,12,True,connected,True,,
C_SLTSP,arc,CH,ST,2,12,True,connected,True,,
D_TBAUD_AMDOR,arc,D,CL,2,12,True,connected,True,,
D_NFM009_AMDOR,arc,D,CL,2,12,True,connected,True,,
C_ELT000,arc,CH,CL,2,12,True,connected,True,,
D_SFM005_MHILL,arc,D,,2,12,True,connected,True,,
D_NFM010_ELT000,arc,D,CL,2,12,True,connected,True,,
D_LBEAR_TGR000,arc,D,,2,12,True,connected,True,,
C_TGR018,arc,CH,CL,2,12,True,connected,True,,
C_TGR006,arc,CH,CL,2,12,True,connected,True,,
D_BCM003_WSPNT,arc,D,CL,2,12,True,connected,True,,
D_MFM007_WSPNT,arc,D,CL,2,12,True,connected,True,,
D_TBAUD_MOK082,arc,D,CL,2,12,True,connected,True,,
C_BRV005,arc,CH,CH,2,12,True,connected,True,,
C_LBEAR,arc,CH,ST,2,12,True,connected,True,,
R_PLMAS_MFF088,arc,RT,,1,12,True,connected,True,,
D_BGC002_PLMAS,arc,D,,1,12,True,connected,True,,
I_FRMAN,arc,IN,IM,1,12,True,connected,True,,
I_DAVIS,arc,IN,IM,1,12,True,connected,True,,
I_MFF087,arc,IN,IM,1,12,True,connected,True,,
C_NFF028,arc,CH,ST,1,12,True,connected,True,,
C_NFF029,arc,CH,ST,1,12,True,connected,True,,
D_NFF029_POE006,arc,D,CL,1,12,True,connected,True,,
C_NFF027,arc,CH,ST,1,12,True,connected,True,,
C_POE006,arc,CH,ST,1,12,True,connected,True,,
C_NFF035,arc,CH,ST,1,12,True,connected,True,,
C_NFF039,arc,CH,ST,1,12,True,connected,True,,
C_BUK007,arc,CH,ST,1,12,True,connected,True,,
C_NFF045,arc,CH,ST,1,12,True,connected,True,,
C_NFF046,arc,CH,ST,1,12,True,connected,True,,
D_ALMNR_BVT003,arc,D,CL,1,12,True,connected,True,,
C_NFF057,arc,CH,ST,1,12,True,connected,True,,
C_NFF060,arc,CH,ST,1,12,True,connected,True,,
C_CRB002,arc,CH,ST,1,12,True,connected,True,,
C_BTVLY,arc,CH,ST,1,12,True,connected,True,,
D_BTVLY_CRB002,arc,D,,1,12,True,connected,True,,
C_EBF018,arc,CH,ST,1,12,True,connected,True,,
C_NFF050,arc,CH,ST,1,12,True,connected,True,,
C_ALMNR,arc,CH,ST,1,12,True,connected,True,,
C_BTT007,arc,CH,ST,1,12,True,connected,True,,
C_BVT003,arc,CH,ST,1,12,True,connected,True,,
C_MTMDW,arc,CH,ST,1,12,True,connected,True,,
C_ANTLP,arc,CH,ST,1,12,True,connected,True,,
C_EBF001,arc,CH,ST,1,12,True,connected,True,,
C_NFF059,arc,CH,ST,1,12,True,connected,True,,
C_NFF058,arc,CH,ST,1,12,True,connected,True,,
I_BUK007,arc,IN,LI,1,12,True,connected,True,,
I_NFF045,arc,IN,LI,1,12,True,connected,True,,
I_EBF001,arc,IN,LI,1,12,True,connected,True,,
I_NFF057,arc,IN,LI,1,12,True,connected,True,,
I_BTVLY,arc,IN,LI,1,12,True,connected,True,,
I_MTMDW,arc,IN,LI,1,12,True,connected,True,,
I_ANTLP,arc,IN,LI,1,12,True,connected,True,,
I_ALMNR,arc,IN,LI,1,12,True,connected,True,,
C_SSJ001,arc,CH,CL,2,12,True,connected,True,,
C_NMC000,arc,CH,CL,2,12,True,connected,True,,
D_WDWRD_WTPDGT,arc,D,,2,12,True,connected,True,,
D_WDWRD_61_PA3,arc,D,,2,12,True,connected,True,,
R_61_PA3_RFS61C,arc,D,,2,12,True,connected,True,,
EMD001,node,CH,CNL,1,12,True,connected,True,,
SAC232,node,CH,STM,1,12,True,connected,True,,
SAC228,node,CH,STM,1,12,True,connected,True,,
SAC224,node,CH,STM,1,12,True,connected,True,,
SAC218,node,CH,STM,1,12,True,connected,True,,
SAC214,node,CH,STM,1,12,True,connected,True,,
SAC207,node,CH,STM,1,12,True,connected,True,,
SAC196,node,CH,STM,1,12,True,connected,True,,
SAC193,node,CH,STM,1,12,True,connected,True,,
SAC185,node,CH,SG,1,12,True,connected,True,,
SAC182,node,CH,STM,1,12,True,connected,True,,
SAC178,node,CH,STM,1,12,True,connected,True,,
SAC174,node,CH,STM,1,12,True,connected,True,,
SAC168,node,CH,STM,1,12,True,connected,True,,
SAC162,node,CH,STM,1,12,True,connected,True,,
SAC159,node,CH,SG,1,12,True,connected,True,,
SAC154,node,CH,STM,1,12,True,connected,True,,
SAC141,node,CH,STM,1,12,True,connected,True,,
SAC134,node,CH,STM,1,12,True,connected,True,,
SAC129,node,CH,STM,1,12,True,connected,True,,
SAC148,node,CH,SG,1,12,True,connected,True,,
SAC122,node,CH,STM,1,12,True,connected,True,,
SAC121,node,CH,STM,1,12,True,connected,True,,
SAC115,node,CH,STM,1,12,True,connected,True,,
SAC106,node,CH,STM,1,12,True,connected,True,,
SAC097,node,CH,STM,1,12,True,connected,True,,
SAC092,node,CH,SG,1,12,True,connected,True,,
SAC085,node,CH,STM,1,12,True,connected,True,,
SAC083,node,CH,STM,1,12,True,connected,True,,
SAC082,node,CH,STM,1,12,True,connected,True,,
SAC081,node,CH,SG,1,12,True,connected,True,,
SAC077,node,CH,STM,1,12,True,connected,True,,
SAC078,node,CH,STM,1,12,True,connected,True,,
SAC074,node,CH,STM,1,12,True,connected,True,,
SAC066,node,CH,SG,1,12,True,connected,True,,
SAC063,node,CH,STM,1,12,True,connected,True,,
SAC062,node,CH,STM,1,12,True,connected,True,,
SAC057,node,CH,STM,1,12,True,connected,True,,
SAC053,node,CH,STM,1,12,True,connected,True,,
SAC048,node,CH,STM,1,12,True,connected,True,,
WTPEDH,node,WTP,,1,12,True,connected,True,,
ELDID,node,OM,OMD,1,12,True,connected,True,,
EDWWTP,node,WWTP,,1,12,True,connected,True,,
26N_NU3,node,PR,U,1,12,True,connected,True,,
BRR023,node,CH,STM,1,12,True,connected,True,,
BRR028,node,CH,STM,1,12,True,connected,True,,
SAC041,node,CH,SG,1,12,True,connected,True,,
SAC036,node,CH,STM,1,12,True,connected,True,,
SAC030,node,CH,STM,1,12,True,connected,True,,
SAC022,node,CH,STM,1,12,True,connected,True,,
SAC017,node,CH,STM,1,12,True,connected,True,,
SAC007,node,CH,STM,1,12,True,connected,True,,
SAC003,node,CH,STM,1,12,True,connected,True,,
SAC000,node,CH,STM,1,12,True,connected,True,,
OMR027,node,CH,STM,1,12,True,connected,True,,
CAA000,node,CH,CNL,1,12,True,connected,True,,
DMC003,node,CH,CNL,2,12,True,connected,True,,
CLR009,node,CH,STM,1,12,True,connected,True,,
WTPTAB,node,WTP,,1,12,True,connected,True,,
TVAFB,node,OM,OMD,1,12,True,connected,True,,
FRFLD,node,OM,OMD,1,12,True,connected,True,,
SUISN,node,OM,OMD,1,12,True,connected,True,,
NAPA,node,OM,OMD,1,12,True,connected,True,,
AMCYN,node,OM,OMD,1,12,True,connected,True,,
VLLJO,node,OM,OMD,1,12,True,connected,True,,
CLR011,node,CH,SG,1,12,True,connected,True,,
WKYTN,node,STR,SIM,1,12,True,connected,True,,
COW003,node,CH,SG,1,12,True,connected,True,,
COW007,node,CH,STM,1,12,True,connected,True,,
COW014,node,CH,STM,1,12,True,connected,True,,
CWD004,node,CH,STM,1,12,True,connected,True,,
CWD009,node,CH,STM,1,12,True,connected,True,,
PYN001,node,CH,SG,1,12,True,connected,True,,
ANT010,node,CH,STM,1,12,True,connected,True,,
MLC004,node,CH,STM,1,12,True,connected,True,,
MLC006,node,CH,SG,1,12,True,connected,True,,
ELD005,node,CH,STM,1,12,True,connected,True,,
ELD012,node,CH,STM,1,12,True,connected,True,,
DEE023,node,CH,SG,2,12,True,connected,True,,
02_SA,node,S,A,1,12,True,connected,True,,
SHSTA,node,STR,SIM,1,12,True,connected,True,,
KSWCK,node,STR,SIM,1,12,True,connected,True,,
SAC296,node,CH,STM,1,12,True,connected,True,,
SAC294,node,CH,STM,1,12,True,connected,True,,
SAC287,node,CH,STM,1,12,True,connected,True,,
SAC281,node,CH,STM,1,12,True,connected,True,,
SAC277,node,CH,STM,1,12,True,connected,True,,
SAC275,node,CH,STM,1,12,True,connected,True,,
SAC269,node,CH,STM,1,12,True,connected,True,,
SAC265,node,CH,STM,1,12,True,connected,True,,
SAC259,node,CH,STM,1,12,True,connected,True,,
SAC250,node,CH,STM,1,12,True,connected,True,,
SAC247,node,CH,SG,1,12,True,connected,True,,
SAC240,node,CH,STM,1,12,True,connected,True,,
03_PU3,node,PR,U,1,12,True,connected,True,,
BCN005,node,CH,STM,1,12,True,connected,True,,
CWD003,node,CH,SG,1,12,True,connected,True,,
ELD017,node,CH,STM,1,12,True,connected,True,,
ELD022,node,CH,STM,1,12,True,connected,True,,
ELD027,node,CH,SG,1,12,True,connected,True,,
THM005,node,CH,STM,1,12,True,connected,True,,
THM012,node,CH,STM,1,12,True,connected,True,,
THM017,node,CH,STM,1,12,True,connected,True,,
THM021,node,CH,STM,1,12,True,connected,True,,
THM028,node,CH,SG,1,12,True,connected,True,,
DRC012,node,CH,SG,1,12,True,connected,True,,
BCC004,node,CH,STM,1,12,True,connected,True,,
BCC006,node,CH,STM,1,12,True,connected,True,,
BCC012,node,CH,SG,1,12,True,connected,True,,
STN004,node,CH,STM,1,12,True,connected,True,,
STN009,node,CH,STM,1,12,True,connected,True,,
STN014,node,CH,STM,1,12,True,connected,True,,
STN021,node,CH,STM,1,12,True,connected,True,,
STN026,node,CH,SG,1,12,True,connected,True,,
BLKBT,node,STR,SIM,1,12,True,connected,True,,
SGRGE,node,STR,SIM,1,12,True,connected,True,,
EPARK,node,STR,SIM,1,12,True,connected,True,,
BSL001,node,CH,STM,1,12,True,connected,True,,
BTC003,node,CH,STM,1,12,True,connected,True,,
BTC007,node,CH,STM,1,12,True,connected,True,,
BTC012,node,CH,STM,1,12,True,connected,True,,
BTC018,node,CH,STM,1,12,True,connected,True,,
BTC024,node,CH,STM,1,12,True,connected,True,,
BTC029,node,CH,STM,1,12,True,connected,True,,
BTC032,node,CH,SG,1,12,True,connected,True,,
BTC036,node,CH,STM,1,12,True,connected,True,,
BTC048,node,CH,SG,1,12,True,connected,True,,
FTR003,node,CH,STM,1,12,True,connected,True,,
FTR008,node,CH,SG,1,12,True,connected,True,,
FTR012,node,CH,STM,1,12,True,connected,True,,
FTR014,node,CH,STM,1,12,True,connected,True,,
FTR016,node,CH,STM,1,12,True,connected,True,,
FTR018,node,CH,STM,1,12,True,connected,True,,
FTR021,node,CH,STM,1,12,True,connected,True,,
FTR025,node,CH,STM,1,12,True,connected,True,,
FTR031,node,CH,STM,1,12,True,connected,True,,
FTR028,node,CH,STM,1,12,True,connected,True,,
FTR036,node,CH,STM,1,12,True,connected,True,,
FTR045,node,CH,STM,1,12,True,connected,True,,
FTR039,node,CH,STM,1,12,True,connected,True,,
FTR048,node,CH,STM,1,12,True,connected,True,,
BTC043,node,CH,STM,1,12,True,connected,True,,
FTR053,node,CH,STM,1,12,True,connected,True,,
FTR059,node,CH,STM,1,12,True,connected,True,,
FTR063,node,CH,STM,1,12,True,connected,True,,
FTR068,node,CH,STM,1,12,True,connected,True,,
OROVL,node,STR,SIM,1,12,True,connected,True,,
FTR074,node,CH,STM,1,12,True,connected,True,,
YUB003,node,CH,STM,1,12,True,connected,True,,
YUB006,node,CH,SG,1,12,True,connected,True,,
YUB011,node,CH,STM,1,12,True,connected,True,,
YUB013,node,CH,STM,1,12,True,connected,True,,
YUB014,node,CH,STM,1,12,True,connected,True,,
YUB023,node,CH,STM,1,12,True,connected,True,,
YUB024,node,CH,SG,1,12,True,connected,True,,
ENGLB,node,STR,SIM,1,12,True,connected,True,,
FDC006,node,CH,STM,1,12,True,connected,True,,
MERLC,node,STR,NSM,1,12,True,connected,True,,
BRR004,node,CH,STM,1,12,True,connected,True,,
BRR017,node,CH,SG,1,12,True,connected,True,,
CMPFW,node,STR,NSM,1,12,True,connected,True,,
BRR050,node,CH,STM,1,12,True,connected,True,,
CCH003,node,CH,STM,1,12,True,connected,True,,
CCH006,node,CH,STM,1,12,True,connected,True,,
CCH012,node,CH,SG,1,12,True,connected,True,,
BTC045,node,CH,STM,1,12,True,connected,True,,
FTR051,node,CH,SG,1,12,True,connected,True,,
11_SA2,node,S,A,1,12,True,connected,True,,
JBC002,node,CH,CNL,1,12,True,connected,True,,
LDC007,node,CH,STM,1,12,True,connected,True,,
WSE003,node,CH,CNL,1,12,True,connected,True,,
WSE004,node,CH,CNL,1,12,True,connected,True,,
DRM002,node,CH,CNL,1,12,True,connected,True,,
DRM001,node,CH,SG,1,12,True,connected,True,,
BRR074,node,CH,STM,1,12,True,connected,True,,
SYC003,node,CH,CNL,1,12,True,connected,True,,
17S_NA,node,NP,A,1,12,True,connected,True,,
19_NU,node,NP,U,1,12,True,connected,True,,
19_SA,node,S,A,1,12,True,connected,True,,
15N_NA2,node,NP,A,1,12,True,connected,True,,
15N_NU,node,NP,U,1,12,True,connected,True,,
15N_NA1,node,NP,A,1,12,True,connected,True,,
14_NA,node,NP,A,1,12,True,connected,True,,
RFS14,node,RFS,,1,12,True,connected,True,,
13_NU2,node,NP,U,1,12,True,connected,True,,
BSL004,node,CH,SG,1,12,True,connected,True,,
11_NU2,node,NP,U,1,12,True,connected,True,,
