short_code,calsim_id,node_type_id,name,description,riv_mi,riv_name,comment,c2vsim_gw,c2vsim_sw,type,sub_type,nrest_gage,strm_code,rm_ii,hydrologic_region_id,latitude,longitude,model_source_id,source_id,parent_node_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
BTC003,BTC003,7,BTC003,"C2VSIM Node.  Schematic shows BGD drain conluence here, but it should be at BTC007",3.39,Butte Creek,"C2VSIM Node.  Schematic shows BGD drain conluence here, but it should be at BTC007",255,291.0,CH,STM,,BTC,3.0,1,39.2392781317677,-121.946949593721,1,4,,1,12,True,connected,True
BTC007,BTC007,7,BTC007,Actual confluence with Cherokee Canal/Biggs-West Gridley Drain,7.27,Butte Creek,Actual confluence with Cherokee Canal/Biggs-West Gridley Drain,242,290.0,CH,STM,,BTC,7.0,1,39.2855025146164,-121.921730514198,1,4,,1,12,True,connected,True
BTC012,BTC012,7,BTC012,Confluence with Angel Slough.,12.31,Butte Creek,Confluence with Angel Slough.,,,CH,STM,,BTC,12.0,1,39.3377997424581,-121.89622446059,1,4,,1,12,True,connected,True
BTC018,BTC018,7,BTC018,C2VSIM Node,18.0,Butte Creek,C2VSIM Node,204,288.0,CH,STM,,BTC,18.0,1,39.4031802217078,-121.884926464546,1,4,,1,12,True,connected,True
BTC024,BTC024,7,BTC024,Schematic incorrectly calls this the confluence with Western Canal??.  Actually Western Canal confluence occurs at ~ mile 31.5.  C2VSIM Node,24.0,Butte Creek,Schematic incorrectly calls this the confluence with Western Canal??.  Actually Western Canal confluence occurs at ~ mile 31.5.  C2VSIM Node,188,287.0,CH,STM,,BTC,24.0,1,39.4720626417257,-121.871824045444,1,4,,1,12,True,connected,True
BTC029,BTC029,7,BTC029,C2VSIM Node.  Around 2.5mi downstream of actual confluence with Western Canal??,29.0,Butte Creek,C2VSIM Node.  Around 2.5mi downstream of actual confluence with Western Canal??,173,286.0,CH,STM,,BTC,29.0,1,39.5320900510494,-121.85691937983,1,4,,1,12,True,connected,True
BTC032,BTC032,6,BTC032,C2VSIM/CalSim2 Node.  Return flow from Durham ID (or is it Dayton MWC). Gage Butte Creek below Western Canal.,31.58,Butte Creek,C2VSIM/CalSim2 Node.  Return flow from Durham ID (or is it Dayton MWC). Gage Butte Creek below Western Canal.,157,285.0,CH,SG,DWR A0-4158,BTC,32.0,1,39.5622780192971,-121.829047817574,1,4,,1,12,True,connected,True
BTC036,BTC036,7,BTC036,Adams and Gorrill Dams. C2VSIM/CalSim2 Node.,36.12,Butte Creek,Adams and Gorrill Dams. C2VSIM/CalSim2 Node.,147,285.0,CH,STM,,BTC,36.0,1,39.6131168415366,-121.779421842399,1,4,,1,12,True,connected,True
BTC048,BTC048,6,BTC048,Butte Creek near Chicol,47.61,Butte Creek,Butte Creek near Chicol,,,CH,SG,11390000,BTC,48.0,1,39.7257841730943,-121.708429071047,1,4,,1,12,True,connected,True
FTR003,FTR003,7,FTR003,C2VSIM Node,3.0,Feather River,C2VSIM Node,340,365.0,CH,STM,,FTR,3.0,1,38.8242191358488,-121.641061934301,1,4,,1,12,True,connected,True
FTR008,FTR008,6,FTR008,Miscelaneous Riparian Diverters. C2VSIM Node near USGS Gage - 11425000,8.0,Feather River,Miscelaneous Riparian Diverters. C2VSIM Node near USGS Gage - 11425000,329,363.0,CH,SG,11425000,FTR,8.0,1,38.8892576935768,-121.607339391322,1,4,,1,12,True,connected,True
FTR012,FTR012,7,FTR012,Confluence with Bear River. C2VSIM Node,12.42,Feather River,Confluence with Bear River. C2VSIM Node,330,356.0,CH,STM,,FTR,12.0,1,38.9402437515159,-121.580173765875,1,4,,1,12,True,connected,True
FTR014,FTR014,7,FTR014,Garden Highway MWC Pumps.,13.53,Feather River,Garden Highway MWC Pumps.,,,CH,STM,,FTR,14.0,1,38.9558345812249,-121.580062993947,1,4,,1,12,True,connected,True
FTR016,FTR016,7,FTR016,Feather Water District Pump Station #2. C2VSIM Node.,15.72,Feather River,Feather Water District Pump Station #2. C2VSIM Node.,318,355.0,CH,STM,,FTR,16.0,1,38.9859047001767,-121.588877062609,1,4,,1,12,True,connected,True
FTR018,FTR018,7,FTR018,Tudor MWC Pumps,18.37,Feather River,Tudor MWC Pumps,,,CH,STM,,FTR,18.0,1,39.0111050331218,-121.596937926154,1,4,,1,12,True,connected,True
FTR021,FTR021,7,FTR021,Feather WD Pump Station #1,21.26,Feather River,Feather WD Pump Station #1,307,354.0,CH,STM,,FTR,21.0,1,39.0453467791203,-121.609143519246,1,4,,1,12,True,connected,True
FTR025,FTR025,7,FTR025,C2VSIM Node,25.09,Feather River,C2VSIM Node,295,353.0,CH,STM,A-0-5125,FTR,25.0,1,39.0949978686028,-121.592898886525,1,4,,1,12,True,connected,True
FTR031,FTR031,7,FTR031,,30.38,Feather River,,,,CH,STM,11407700,FTR,31.0,1,39.1616514334158,-121.611804170045,1,4,,1,12,True,connected,True
FTR028,FTR028,7,FTR028,Confluence with Yuba River.,27.73,Feather River,Confluence with Yuba River.,,,CH,STM,,FTR,28.0,1,39.1270467626568,-121.598134033435,1,4,,1,12,True,connected,True
FTR036,FTR036,7,FTR036,C2VSIM Node,36.0,Feather River,C2VSIM Node,246,347.0,CH,STM,,FTR,36.0,1,39.2141930931128,-121.614193952023,1,4,,1,12,True,connected,True
FTR045,FTR045,7,FTR045,Confluence with Honcut Creek. C2VSIM Node.,44.81,Feather River,Confluence with Honcut Creek. C2VSIM Node.,232,346.0,CH,STM,,FTR,45.0,1,39.2946176560454,-121.624773379629,1,4,,1,12,True,connected,True
FTR039,FTR039,7,FTR039,Sunset Pumps,39.36,Feather River,Sunset Pumps,,,CH,STM,,FTR,39.0,1,39.2477862753501,-121.635887804275,1,4,,1,12,True,connected,True
FTR048,FTR048,7,FTR048,C2VSIM Node,48.0,Feather River,C2VSIM Node,208,345.0,CH,STM,,FTR,48.0,1,39.331910597855,-121.632248877392,1,4,,1,12,True,connected,True
BTC043,BTC043,7,BTC043,Durham Mutual Dam,42.92,Butte Creek,Durham Mutual Dam,143,283.0,CH,STM,,BTC,43.0,1,39.7022724176,-121.776039417426,1,4,,1,12,True,connected,True
FTR053,FTR053,7,FTR053,C2VSIM Node,53.0,Feather River,C2VSIM Node,192,344.0,CH,STM,,FTR,53.0,1,39.3820721788321,-121.633129440243,1,4,,1,12,True,connected,True
FTR059,FTR059,7,FTR059,Thermalito Afterbay Outlet. C2VSIM/CalSim2 Node near USGS Gages - 11406920/11406870,59.16,Feather River,Thermalito Afterbay Outlet. C2VSIM/CalSim2 Node near USGS Gages - 11406920/11406870,177,343.0,CH,STM,,FTR,59.0,1,39.455032535421,-121.636385310271,1,4,,1,12,True,connected,True
FTR063,FTR063,7,FTR063,Return flow from Oroville WWTP. C2VSIM Node,63.0,Feather River,Return flow from Oroville WWTP. C2VSIM Node,161,342.0,CH,STM,,FTR,63.0,1,39.4801886341077,-121.579858035904,1,4,,1,12,True,connected,True
FTR068,FTR068,7,FTR068,Power Canal Diversion to Thermalito Forerbay. C2VSIM/CalSim2 Node near Gage - 11406825,67.59,Feather River,Power Canal Diversion to Thermalito Forerbay. C2VSIM/CalSim2 Node near Gage - 11406825,162,341.0,CH,STM,11406825,FTR,68.0,1,39.5287371216932,-121.546197518484,1,4,,1,12,True,connected,True
OROVL,OROVL,26,OROVL,Lake Oroville,72.35,Feather River,Lake Oroville,,,STR,SIM,,,,1,39.5378406665063,-121.483832932151,1,4,,1,12,True,connected,True
FTR074,FTR074,7,FTR074,,74.0,Feather River,,,,CH,STM,11405200,FTR,74.0,1,39.5569738556624,-121.466454167189,1,4,,1,12,True,connected,True
YUB003,YUB003,7,YUB003,Ellis Lake diversion (exact location unknown)??,3.0,Yuba River,Ellis Lake diversion (exact location unknown)??,,,CH,STM,,YUB,3.0,1,39.1518034800873,-121.56312373713,1,4,,1,12,True,connected,True
YUB006,YUB006,6,YUB006,Yuba River near Marysville.  C2VSIM Node.,6.0,Yuba River,Yuba River near Marysville.  C2VSIM Node.,284,350.0,CH,SG,11421000 / DWR A0-6150,YUB,6.0,1,39.1755400936589,-121.52518814835,1,4,,1,12,True,connected,True
YUB011,YUB011,7,YUB011,Daguerre Point Dam.  C2VSIM/CalSim2 Node near USGS Gage - 11420800,11.31,Yuba River,Daguerre Point Dam.  C2VSIM/CalSim2 Node near USGS Gage - 11420800,285,349.0,CH,STM,11420800,YUB,11.0,1,39.2088035740879,-121.4443866677,1,4,,1,12,True,connected,True
YUB013,YUB013,7,YUB013,Confluence with French Dry Creek.,13.0,Yuba River,Confluence with French Dry Creek.,,,CH,STM,,YUB,13.0,1,39.2185943298888,-121.416526072514,1,4,,1,12,True,connected,True
YUB014,YUB014,7,YUB014,Confluence with French Dry Creek.,13.3,Yuba River,Confluence with French Dry Creek.,,,CH,STM,,YUB,14.0,1,39.2192868499963,-121.411200432776,1,4,,1,12,True,connected,True
YUB023,YUB023,7,YUB023,Confluence with Deer Creek.,22.68,Yuba River,Confluence with Deer Creek.,,,CH,STM,,YUB,23.0,1,39.2303901875528,-121.28021836843,1,4,,1,12,True,connected,True
YUB024,YUB024,6,YUB024,CalSim2 Node near USGS Gage - 11418000,23.44,Yuba River,CalSim2 Node near USGS Gage - 11418000,,,CH,SG,11418000,YUB,24.0,1,39.2350489890032,-121.273580375649,1,4,,1,12,True,connected,True
ENGLB,ENGLB,26,ENGLB,Englebright Lake,23.86,Yuba River,Englebright Lake,,,STR,SIM,,,,1,39.2398044908474,-121.268979911195,1,4,,1,12,True,connected,True
FDC006,FDC006,7,FDC006,CalSim2 Node downstream of USGS Gage - 11420700,6.0,French Dry Creek,CalSim2 Node downstream of USGS Gage - 11420700,,,CH,STM,11420700,FDC,6.0,1,39.2615576932025,-121.340859982972,1,4,,1,12,True,connected,True
MERLC,MERLC,25,MERLC,Merle Collins Reservoir near USGS Gage - 11420500,12.39,French Dry Creek,Merle Collins Reservoir near USGS Gage - 11420500,,,STR,NSM,11420500,,,1,39.3232649306734,-121.313225887501,1,4,,1,12,True,connected,True
BRR004,BRR004,7,BRR004,C2VSIM/CalSim2 Node.,4.0,Bear River,C2VSIM/CalSim2 Node.,331,360.0,CH,STM,,BRR,4.0,1,38.9715695206015,-121.53585130246,1,4,,1,12,True,connected,True
BRR017,BRR017,6,BRR017,Bear River Fish Release below Camp Far West Reservoir near Wheatland. Camp Far West Diversion Dam (South Sutter Canal). C2VSIM/CalSim2 Node.,16.88,Bear River,Bear River Fish Release below Camp Far West Reservoir near Wheatland. Camp Far West Diversion Dam (South Sutter Canal). C2VSIM/CalSim2 Node.,333,358.0,CH,SG,11423800,BRR,17.0,1,39.042088569343,-121.332026353727,1,4,,1,12,True,connected,True
CMPFW,CMPFW,25,CMPFW,Camp Far West Reservoir,18.0,Bear River,Camp Far West Reservoir,334,357.0,STR,NSM,,,,1,39.0494730512336,-121.31736314867,1,4,,1,12,True,connected,True
BRR050,BRR050,7,BRR050,Bear River Canal diversion at Rollins Reservoir??,49.83,Bear River,Bear River Canal diversion at Rollins Reservoir??,,,CH,STM,,BRR,50.0,1,39.1341492546281,-120.953958634282,1,4,,1,12,True,connected,True
CCH003,CCH003,7,CCH003,C2VSIM Node,3.0,Cache Creek,C2VSIM Node,359,395.0,CH,STM,,CCH,3.0,1,38.6822564722585,-121.711326623476,1,4,,1,12,True,connected,True
CCH006,CCH006,7,CCH006,C2VSIM Node,6.0,Cache Creek,C2VSIM Node,358,394.0,CH,STM,,CCH,6.0,1,38.7247195592587,-121.716233256183,1,4,,1,12,True,connected,True
CCH012,CCH012,6,CCH012,Cache Creek at Yolo. USGS11452500. C2VSIM Node,12.43,Cache Creek,Cache Creek at Yolo. USGS11452500. C2VSIM Node,348,393.0,CH,SG,11452500,CCH,12.0,1,38.7269669718411,-121.806830292528,1,4,,1,12,True,connected,True
BTC045,BTC045,7,BTC045,Parrot-Phelan Dam,44.57,Butte Creek,Parrot-Phelan Dam,,,CH,STM,,BTC,45.0,1,39.70960449171,-121.750533986027,1,4,,1,12,True,connected,True
FTR051,FTR051,6,FTR051,Near DWR #A05165 (GRL),51.0,Feather River,Near DWR #A05165 (GRL),,,CH,SG,DWR A0-5165,FTR,51.0,1,39.3650688207848,-121.645104041875,1,4,,1,12,True,connected,True
11_SA2,11_SA2,22,11_SA2,,,,,,,S,A,,,,1,39.4651745256121,-121.803029691454,1,4,,1,12,True,connected,True
JBC002,JBC002,2,JBC002,,1.81,Joint Board Canal,,,,CH,CNL,,JBC,2.0,1,39.4383805685891,-121.676758276139,1,4,,1,12,True,connected,True
LDC007,LDC007,7,LDC007,,7.43,Little Dry Creek,,,,CH,STM,,LDC,7.0,1,39.4645158550479,-121.845011362086,1,4,,1,12,True,connected,True
WSE003,WSE003,2,WSE003,Diversion to Boardman-Fiddler Green Diversion,3.0,Wise Canal,Diversion to Boardman-Fiddler Green Diversion,,,CH,CNL,,WSE,3.0,1,38.9490429308522,-121.07933301847,1,4,,1,12,True,connected,True
WSE004,WSE004,2,WSE004,Rock Creek Reservoir,3.74,Wise Canal,Rock Creek Reservoir,,,CH,CNL,11425410,WSE,4.0,1,38.9451143132484,-121.090099787697,1,4,,1,12,True,connected,True
DRM002,DRM002,2,DRM002,Spill to Bear River (YB-137),1.66,Drum Canal,Spill to Bear River (YB-137),,,CH,CNL,,DRM,2.0,1,39.3089570873745,-120.660902806347,1,4,,1,12,True,connected,True
DRM001,DRM001,6,DRM001,Drum Canal at Tunnel Outlet near Emigrant Gap,0.88,Drum Canal,Drum Canal at Tunnel Outlet near Emigrant Gap,,,CH,SG,11414170,DRM,1.0,1,39.3174570948948,-120.653252851733,1,4,,1,12,True,connected,True
BRR074,BRR074,7,BRR074,Spill from Drum and South Yuba Canals,73.88,Bear River,Spill from Drum and South Yuba Canals,,,CH,STM,,BRR,74.0,1,39.309438523097,-120.666593053144,1,4,,1,12,True,connected,True
SYC003,SYC003,2,SYC003,Spill to Bear River (YB-139),1.87,South Yuba Canal,Spill to Bear River (YB-139),,,CH,CNL,,SYC,3.0,1,39.3103531605436,-120.666601731305,1,4,,1,12,True,connected,True
17S_NA,17S_NA,10,17S_NA,,,,,,,NP,A,,,,1,38.8804356221328,-121.635839487815,1,4,,1,12,True,connected,True
19_NU,19_NU,12,19_NU,Groundwater,,,Groundwater,,,NP,U,,,,1,38.9314198648416,-121.815569368734,1,4,,1,12,True,isolated,True
19_SA,19_SA,22,19_SA,,,,,,,S,A,,,,1,38.8949615949481,-121.713320372804,1,4,,1,12,True,connected,True
15N_NA2,15N_NA2,10,15N_NA2,,,,,,,NP,A,,,,1,39.2171305536047,-121.533603943591,1,4,,1,12,True,connected,True
15N_NU,15N_NU,12,15N_NU,,,,,,,NP,U,,,,1,39.1623156953635,-121.573716199605,1,4,,1,12,True,connected,True
15N_NA1,15N_NA1,10,15N_NA1,,,,,,,NP,A,,,,1,39.2733609475511,-121.598556714777,1,4,,1,12,True,connected,True
14_NA,14_NA,10,14_NA,,,,,,,NP,A,,,,1,39.2604265821093,-121.417367772241,1,4,,1,12,True,connected,True
RFS14,RFS14,21,RFS14,,,,,,,RFS,,,,,1,39.2599134367975,-121.458913323698,1,4,,1,12,True,connected,True
13_NU2,13_NU2,12,13_NU2,Small Urban Communities,,,Small Urban Communities,,,NP,U,,,,1,39.4394146714614,-121.534214080778,1,4,,1,12,True,connected,True
BSL004,BSL004,6,BSL004,Butte Slough near Meridian,3.8,Butte Slough,Butte Slough near Meridian,,,CH,SG,11390395 / DWR A0-2972,BSL,4.0,1,39.1682831058448,-121.898992174627,1,4,,1,12,True,connected,True
11_NU2,11_NU2,12,11_NU2,Groundwater,,,Groundwater,,,NP,U,,,,1,39.2749551627912,-121.662782999118,1,4,,1,12,True,isolated,True
11_NA,11_NA,10,11_NA,,,,,,,NP,A,,,,1,39.108147055859,-121.714258085543,1,4,,1,12,True,connected,True
15S_SA,15S_SA,22,15S_SA,,,,,,,S,A,,,,1,39.01974865481,-121.557663359471,1,4,,1,12,True,connected,True
15S_NU,15S_NU,12,15S_NU,Groundwater,,,Groundwater,,,NP,U,,,,1,39.0801905201536,-121.538204104395,1,4,,1,12,True,connected,True
15S_NA2,15S_NA2,10,15S_NA2,,,,,,,NP,A,,,,1,39.0855374962674,-121.468032525111,1,4,,1,12,True,connected,True
JBC004,JBC004,2,JBC004,,4.07,Joint Board Canal,,,,CH,CNL,,JBC,4.0,1,39.4076308495781,-121.670431250027,1,4,,1,12,True,connected,True
LDC029,LDC029,7,LDC029,,28.89,Little Dry Creek,,,,CH,STM,,LDC,29.0,1,39.6687775888765,-121.660406461786,1,4,,1,12,True,connected,True
LDC021,LDC021,7,LDC021,Not quite right inflow from Miocene Canal Spill,20.54,Little Dry Creek,Not quite right inflow from Miocene Canal Spill,,,CH,STM,,LDC,21.0,1,39.6061983926719,-121.723010190335,1,4,,1,12,True,connected,True
14_NU,14_NU,12,14_NU,Groundwater,,,Groundwater,,,NP,U,,,,1,39.2081882492812,-121.297229385053,1,4,,1,12,True,isolated,True
YBP034,YBP034,1,YBP034,Confluence with Knights Landing Ridge Cut,34.21,Yolo Bypass,Confluence with Knights Landing Ridge Cut,,,CH,BYP,,YBP,34.0,1,38.7123801515961,-121.651706287814,1,4,,1,12,True,connected,True
WLF013,WLF013,7,WLF013,Tarr Canal Diversion from Wolf Creek,12.98,Wolf Creek,Tarr Canal Diversion from Wolf Creek,,,CH,STM,,WLF,13.0,1,39.1608926783002,-121.066126526646,1,4,,1,12,True,connected,True
OMR,OMR,14,OMR,Net Delta Depletion - Old and Middle Rivers,,,Net Delta Depletion - Old and Middle Rivers,,,OM,OMDD,,,,1,37.857222130861,-121.489518282088,1,4,,1,12,True,connected,True
RFS23,RFS23,21,RFS23,,,,,,,RFS,,,,,1,38.950916743572,-121.526295045593,1,4,,1,12,True,connected,True
23_NA,23_NA,10,23_NA,,,,,,,NP,A,,,,1,38.9701332893795,-121.41429841215,1,4,,1,12,True,connected,True
23_NU,23_NU,12,23_NU,,,,,,,NP,U,,,,1,38.7799480148288,-121.47437445773,1,4,,1,12,True,isolated,True
NFA016,NFA016,7,NFA016,American River Pump Station diversion to Auburn Tunnel Pump Station via Auburn Tunnel. Actual confluence of Middle and North Forks 4.1 miles upstream,15.94,North Fork American River,American River Pump Station diversion to Auburn Tunnel Pump Station via Auburn Tunnel. Actual confluence of Middle and North Forks 4.1 miles upstream,,,CH,STM,,NFA,16.0,1,38.8842941644696,-121.060201030405,1,4,,1,12,True,connected,True
WTPBWM,WTPBWM,27,WTPBWM,Bowman Water Treatment Plant,,,Bowman Water Treatment Plant,,,WTP,,,,,1,38.9627912608982,-121.040871694571,1,4,,1,12,True,connected,True
24_NU2,24_NU2,12,24_NU2,,,,,,,NP,U,,,,1,38.8398050043287,-121.256006432933,1,4,,1,12,True,connected,True
WTPFSS,WTPFSS,27,WTPFSS,PCWA Foothills and Sunset Water Treatment Plants represented at the Foothills location.,,,PCWA Foothills and Sunset Water Treatment Plants represented at the Foothills location.,,,WTP,,,,,1,38.8621710027107,-121.125174046943,1,4,,1,12,True,connected,True
24_NU1,24_NU1,12,24_NU1,"Auburn, Bowman, Ophir, Newcastle",,,"Auburn, Bowman, Ophir, Newcastle",,,NP,U,,,,1,38.9280074359418,-121.071981318893,1,4,,1,12,True,connected,True
WTPRSV,WTPRSV,27,WTPRSV,City of Roseville Water Treatment Plant,,,City of Roseville Water Treatment Plant,,,WTP,,,,,1,38.7240868640451,-121.184968788494,1,4,,1,12,True,connected,True
WTPSJP,WTPSJP,27,WTPSJP,Sidney N. Person Water Treatment Plant,,,Sidney N. Person Water Treatment Plant,,,WTP,,,,,1,38.7152454941753,-121.173256474832,1,4,,1,12,True,connected,True
DCWWTP,DCWWTP,29,DCWWTP,Dry Creek Wastewater Treatment Plant,,,Dry Creek Wastewater Treatment Plant,,,WWTP,,,,,1,38.736991384893,-121.31927883638,1,4,,1,12,True,connected,True
WTPSRW,WTPSRW,28,WTPSRW,Future SRWRS Water Treatment Plant,,,Future SRWRS Water Treatment Plant,,,WTP,PRP,,,,1,38.7152971416296,-121.585885089581,1,4,,1,12,True,connected,True
15S_NA1,15S_NA1,10,15S_NA1,,,,,,,NP,A,,,,1,39.0955057258274,-121.400692572581,1,4,,1,12,True,connected,True
DHC001,DHC001,7,DHC001,"Conceptual Best Slough, Reeds Creek, Dry Creek, Hutchinson Creek collector",,Best Slough/Reeds/Dry/Hutchinson Creeks,"Conceptual Best Slough, Reeds Creek, Dry Creek, Hutchinson Creek collector",,,CH,STM,,DHC,,1,38.9822773439151,-121.536082674835,1,4,,1,12,True,connected,True
24_NU3,24_NU3,12,24_NU3,North Auburn,,,North Auburn,,,NP,U,,,,1,38.9528141759998,-121.109103602825,1,4,,1,12,True,connected,True
CCK038,CCK038,7,CCK038,Return from Placer County WWTP#1 to Coon Creek,38.13,Coon Creek,Return from Placer County WWTP#1 to Coon Creek,,,CH,STM,,CCK,38.0,1,38.9663301556155,-121.110480528814,1,4,,1,12,True,connected,True
DRM011,DRM011,6,DRM011,Drum Powerhouse 1 & 2 Combined Flow Drum No.1 and No.2 Power Plants near Blue Canyon. Drum Afterbay,10.67,Drum Canal,Drum Powerhouse 1 & 2 Combined Flow Drum No.1 and No.2 Power Plants near Blue Canyon. Drum Afterbay,,,CH,SG,11414196,DRM,11.0,1,39.2567439389948,-120.767275826596,1,4,,1,12,True,connected,True
TWL005,TWL005,2,TWL005,Alta Forebay and Alta WTP,4.53,Towle Canal,Alta Forebay and Alta WTP,,,CH,CNL,,TWL,5.0,1,39.2193800758937,-120.785770742197,1,4,,1,12,True,connected,True
22_SA1,22_SA1,22,22_SA1,,,,,,,S,A,,,,1,38.7400662108518,-121.564040089521,1,4,,1,12,True,connected,True
22_NU,22_NU,12,22_NU,Groundwater,,,Groundwater,,,NP,U,,,,1,38.6855755180729,-121.58466315094,1,4,,1,12,True,isolated,True
22_NA,22_NA,10,22_NA,Groundwater,,,Groundwater,,,NP,A,,,,1,38.6786435265386,-121.61879503984,1,4,,1,12,True,connected,True
RFS22,RFS22,21,RFS22,,,,,,,RFS,,,,,1,38.6664295580684,-121.536575600679,1,4,,1,12,True,connected,True
SRWWTP,SRWWTP,29,SRWWTP,Sacramento Regional CSD Wastewater Treatment Plant,,,Sacramento Regional CSD Wastewater Treatment Plant,,,WWTP,,,,,1,38.449175495357,-121.463278843495,1,4,,1,12,True,connected,True
RFS26N,RFS26N,21,RFS26N,Lower PCWA Urban Return Collector,,,Lower PCWA Urban Return Collector,,,RFS,,,,,1,38.7895403471869,-121.320246971276,1,4,,1,12,True,connected,True
WTPFOL,WTPFOL,27,WTPFOL,Folsom No.1 Water Treatment Plant,,,Folsom No.1 Water Treatment Plant,,,WTP,,,,,1,38.6835445812748,-121.15073443797,1,4,,1,12,True,connected,True
WTPBJM,WTPBJM,27,WTPBJM,Carmichael Bajamont Water Treatment Plant,,,Carmichael Bajamont Water Treatment Plant,,,WTP,,,,,1,38.6261327711096,-121.303972323434,1,4,,1,12,True,connected,True
WTPSAC,WTPSAC,27,WTPSAC,Sacramento River Water Treatment Plant,,,Sacramento River Water Treatment Plant,,,WTP,,,,,1,38.5937987368029,-121.501414962232,1,4,,1,12,True,connected,True
WTPBTB,WTPBTB,27,WTPBTB,Bryte Bend Water Treatment Plant,,,Bryte Bend Water Treatment Plant,,,WTP,,,,,1,38.5966794969361,-121.55022766756,1,4,,1,12,True,connected,True
WTPFBN,WTPFBN,27,WTPFBN,E.A. Fairbairn Water Treatment Plant,,,E.A. Fairbairn Water Treatment Plant,,,WTP,,,,,1,38.5560857587605,-121.416707974141,1,4,,1,12,True,connected,True
WTPCOL,WTPCOL,27,WTPCOL,Coloma Water Treatment Plant,,,Coloma Water Treatment Plant,,,WTP,,,,,1,38.6177577618289,-121.26509453479,1,4,,1,12,True,connected,True
26S_NU1,26S_NU1,18,26S_NU1,City of Sacramento south of American River,,,City of Sacramento south of American River,,,PR,U,,,,1,38.5554858693644,-121.465431860733,1,4,,1,12,True,connected,True
WSE008,WSE008,6,WSE008,Wise Powerhouse and gage at Wise Powerhouse near Auburn,8.42,Wise Canal,Wise Powerhouse and gage at Wise Powerhouse near Auburn,,,CH,SG,11425415,WSE,8.0,1,38.8899175304432,-121.098473172553,1,4,,1,12,True,connected,True
PCWA3,PCWA3,13,PCWA3,"Off-Model Node PCWA3 (Monte Vista, Colfax, Applegate",,,"Off-Model Node PCWA3 (Monte Vista, Colfax, Applegate",,,OM,OMD,,,,1,39.1478289891,-120.856210232026,1,4,,1,12,True,connected,True
WTPAUB,WTPAUB,27,WTPAUB,Auburn Water Treatment Plant,,,Auburn Water Treatment Plant,,,WTP,,,,,1,38.9223692395543,-121.053818061654,1,4,,1,12,True,connected,True
